simulation_id;case_directory;scenario;phase;variant_combination;combination_probability;hydrology;flooding_warning;flooding_nodes;swmm_instability_warning;swmm_not_converging_percent;swmm_instability_elements;qmax_Fensterstollen_m3s;qmax_Entw_Stollen_m3s;qmax_Brunnmuehle_Teich_m3s;qmax_TWT_Portail_Est_61_665_m3s
sim_0057;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0057;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0;0.0844401666544;T10;NO;;YES;62.07;Node Brunnm_Fassung (62.07%), Node Brunnmuehle(Teich) (62.07%), Node Fensterstollen (62.07%), Node Gischeren (62.07%), Node Schuettstein (62.07%);1.56382;0.0307591;0.45514;0
sim_0058;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0058;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_1;0.000766863269313;T10;NO;;YES;62.07;Node Brunnm_Fassung (62.07%), Node Brunnmuehle(Teich) (62.07%), Node Fensterstollen (62.07%), Node Gischeren (62.07%), Node Schuettstein (62.07%);1.56382;0.0307591;0.45514;0
sim_0059;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0059;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_2;0.000766863269313;T10;NO;;YES;62.07;Node Brunnm_Fassung (62.07%), Node Brunnmuehle(Teich) (62.07%), Node Fensterstollen (62.07%), Node Gischeren (62.07%), Node Schuettstein (62.07%);1.56382;0.0307591;0.45514;0
sim_0060;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0060;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_3;0.000766863269313;T10;NO;;YES;62.54;Node Brunnm_Fassung (62.54%), Node Brunnmuehle(Teich) (62.54%), Node Fensterstollen (62.54%), Node Gischeren (62.54%), Node Schuettstein (62.54%);1.56132;0.0309023;0.455125;0.00216343
sim_0061;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0061;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_4;0.000766863269313;T10;NO;;YES;65.35;Node Brunnm_Fassung (65.35%), Node Brunnmuehle(Teich) (65.35%), Node Fensterstollen (65.35%), Node Gischeren (65.35%), Node Schuettstein (65.35%);1.40266;0.0280787;0.428418;1.25085
sim_0062;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0062;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0;0.0844401666544;T10;NO;;YES;62.07;Node Brunnm_Fassung (62.07%), Node Brunnmuehle(Teich) (62.07%), Node Fensterstollen (62.07%), Node Gischeren (62.07%), Node Schuettstein (62.07%);1.56382;0.0307591;0.45514;0
sim_0063;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0063;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_1;0.000766863269313;T10;NO;;YES;62.07;Node Brunnm_Fassung (62.07%), Node Brunnmuehle(Teich) (62.07%), Node Fensterstollen (62.07%), Node Gischeren (62.07%), Node Schuettstein (62.07%);1.56382;0.0307591;0.45514;0
sim_0064;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0064;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_2;0.000766863269313;T10;NO;;YES;62.07;Node Brunnm_Fassung (62.07%), Node Brunnmuehle(Teich) (62.07%), Node Fensterstollen (62.07%), Node Gischeren (62.07%), Node Schuettstein (62.07%);1.56382;0.0307591;0.45514;0
sim_0065;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0065;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_3;0.000766863269313;T10;NO;;YES;62.54;Node Brunnm_Fassung (62.54%), Node Brunnmuehle(Teich) (62.54%), Node Fensterstollen (62.54%), Node Gischeren (62.54%), Node Schuettstein (62.54%);1.56118;0.0309023;0.455125;0.0021528
sim_0066;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0066;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_4;0.000766863269313;T10;NO;;YES;64.59;Node Brunnm_Fassung (64.59%), Node Brunnmuehle(Teich) (64.59%), Node Fensterstollen (64.59%), Node Gischeren (64.59%), Node Schuettstein (64.59%);1.40297;0.0282048;0.428397;1.06999
sim_0067;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0067;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_3__1_2a-1_2a_0;0.0199372615712;T10;NO;;YES;64.15;Node Brunnm_Fassung (64.15%), Node Brunnmuehle(Teich) (64.15%), Node Fensterstollen (64.15%), Node Gischeren (64.15%), Node Schuettstein (64.15%);1.62258;0.0313333;0.454729;0.0814556
sim_0068;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0068;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_3__1_2a-1_2a_1;0.000181064938588;T10;NO;;YES;64.11;Node Brunnm_Fassung (64.11%), Node Brunnmuehle(Teich) (64.11%), Node Fensterstollen (64.11%), Node Gischeren (64.11%), Node Schuettstein (64.11%);1.61551;0.0312859;0.454733;0.0854882
sim_0069;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0069;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_3__1_2a-1_2a_2;0.000181064938588;T10;NO;;YES;64;Node Brunnm_Fassung (64.00%), Node Brunnmuehle(Teich) (64.00%), Node Fensterstollen (64.00%), Node Gischeren (64.00%), Node Schuettstein (64.00%);1.61552;0.0312859;0.454733;0.0853496
sim_0070;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0070;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_3__1_2a-1_2a_3;0.000181064938588;T10;NO;;YES;63.72;Node Brunnm_Fassung (63.72%), Node Brunnmuehle(Teich) (63.72%), Node Fensterstollen (63.72%), Node Gischeren (63.72%), Node Schuettstein (63.72%);1.61907;0.0314749;0.454713;0.081264
sim_0071;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0071;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_3__1_2a-1_2a_4;0.000181064938588;T10;NO;;YES;57.32;Node Brunnm_Fassung (57.32%), Node Brunnmuehle(Teich) (57.32%), Node Fensterstollen (57.32%), Node Gischeren (57.32%), Node Schuettstein (57.32%);1.47405;0.0320748;0.430508;2.01905
sim_0072;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0072;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_0;0.0149012058802;T10;NO;;YES;62.07;Node Brunnm_Fassung (62.07%), Node Brunnmuehle(Teich) (62.07%), Node Fensterstollen (62.07%), Node Gischeren (62.07%), Node Schuettstein (62.07%);1.56382;0.0307591;0.45514;0
sim_0073;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0073;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_1;0.000135328812232;T10;NO;;YES;62.07;Node Brunnm_Fassung (62.07%), Node Brunnmuehle(Teich) (62.07%), Node Fensterstollen (62.07%), Node Gischeren (62.07%), Node Schuettstein (62.07%);1.56382;0.0307591;0.45514;0
sim_0074;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0074;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_2;0.000135328812232;T10;NO;;YES;62.07;Node Brunnm_Fassung (62.07%), Node Brunnmuehle(Teich) (62.07%), Node Fensterstollen (62.07%), Node Gischeren (62.07%), Node Schuettstein (62.07%);1.56382;0.0307591;0.45514;0
sim_0075;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0075;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_3;0.000135328812232;T10;NO;;YES;62.54;Node Brunnm_Fassung (62.54%), Node Brunnmuehle(Teich) (62.54%), Node Fensterstollen (62.54%), Node Gischeren (62.54%), Node Schuettstein (62.54%);1.56118;0.0309023;0.455125;0.00210607
sim_0076;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0076;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_4;0.000135328812232;T10;NO;;YES;70.33;Node Brunnm_Fassung (70.33%), Node Brunnmuehle(Teich) (70.33%), Node Fensterstollen (70.33%), Node Gischeren (70.33%), Node Schuettstein (70.33%);1.39922;0.0266479;0.428577;0.809512
sim_0077;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0077;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_0;0.00351834027727;T10;NO;;YES;64.63;Node Brunnm_Fassung (64.63%), Node Brunnmuehle(Teich) (64.63%), Node Fensterstollen (64.63%), Node Gischeren (64.63%), Node Schuettstein (64.63%);1.62939;0.0313809;0.454732;0.0691614
sim_0078;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0078;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_0;0.00351834027727;T10;NO;;YES;64.45;Node Brunnm_Fassung (64.45%), Node Brunnmuehle(Teich) (64.45%), Node Fensterstollen (64.45%), Node Gischeren (64.45%), Node Schuettstein (64.45%);1.6359;0.0314282;0.45473;0.0637036
sim_0079;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0079;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_0;0.000620883578341;T10;NO;;YES;64.38;Node Brunnm_Fassung (64.38%), Node Brunnmuehle(Teich) (64.38%), Node Fensterstollen (64.38%), Node Gischeren (64.38%), Node Schuettstein (64.38%);1.64209;0.0314755;0.454729;0.0566485
sim_0080;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0080;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0;0.0844401666544;T10;NO;;YES;62.07;Node Brunnm_Fassung (62.07%), Node Brunnmuehle(Teich) (62.07%), Node Fensterstollen (62.07%), Node Gischeren (62.07%), Node Schuettstein (62.07%);1.56382;0.0307591;0.45514;0
sim_0081;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0081;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_1;0.000766863269313;T10;NO;;YES;62.07;Node Brunnm_Fassung (62.07%), Node Brunnmuehle(Teich) (62.07%), Node Fensterstollen (62.07%), Node Gischeren (62.07%), Node Schuettstein (62.07%);1.56382;0.0307591;0.45514;0
sim_0082;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0082;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_2;0.000766863269313;T10;NO;;YES;62.07;Node Brunnm_Fassung (62.07%), Node Brunnmuehle(Teich) (62.07%), Node Fensterstollen (62.07%), Node Gischeren (62.07%), Node Schuettstein (62.07%);1.56382;0.0307591;0.45514;0
sim_0083;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0083;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_3;0.000766863269313;T10;NO;;YES;62.54;Node Brunnm_Fassung (62.54%), Node Brunnmuehle(Teich) (62.54%), Node Fensterstollen (62.54%), Node Gischeren (62.54%), Node Schuettstein (62.54%);1.56132;0.0309023;0.455125;0.00213755
sim_0084;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0084;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_4;0.000766863269313;T10;NO;;YES;58.19;Node Brunnm_Fassung (58.19%), Node Brunnmuehle(Teich) (58.19%), Node Fensterstollen (58.19%), Node Gischeren (58.19%), Node Schuettstein (58.19%);1.40961;0.0308016;0.431129;1.50167
sim_0085;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0085;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1__1_2a-1_2a_0;0.0149012058802;T10;NO;;YES;62.07;Node Brunnm_Fassung (62.07%), Node Brunnmuehle(Teich) (62.07%), Node Fensterstollen (62.07%), Node Gischeren (62.07%), Node Schuettstein (62.07%);1.56382;0.0307591;0.45514;0
sim_0086;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0086;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1__1_2a-1_2a_1;0.000135328812232;T10;NO;;YES;62.07;Node Brunnm_Fassung (62.07%), Node Brunnmuehle(Teich) (62.07%), Node Fensterstollen (62.07%), Node Gischeren (62.07%), Node Schuettstein (62.07%);1.56382;0.0307591;0.45514;0
sim_0087;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0087;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1__1_2a-1_2a_2;0.000135328812232;T10;NO;;YES;62.07;Node Brunnm_Fassung (62.07%), Node Brunnmuehle(Teich) (62.07%), Node Fensterstollen (62.07%), Node Gischeren (62.07%), Node Schuettstein (62.07%);1.56382;0.0307591;0.45514;0
sim_0088;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0088;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1__1_2a-1_2a_3;0.000135328812232;T10;NO;;YES;62.54;Node Brunnm_Fassung (62.54%), Node Brunnmuehle(Teich) (62.54%), Node Fensterstollen (62.54%), Node Gischeren (62.54%), Node Schuettstein (62.54%);1.56118;0.0309023;0.455125;0.00208898
sim_0089;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0089;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1__1_2a-1_2a_4;0.000135328812232;T10;NO;;YES;61.51;Node Brunnm_Fassung (61.51%), Node Brunnmuehle(Teich) (61.51%), Node Fensterstollen (61.51%), Node Gischeren (61.51%), Node Schuettstein (61.51%);1.40242;0.0279837;0.42841;1.20285
sim_0090;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0090;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_2__1_2a-1_2a_0;0.0149012058802;T10;NO;;YES;62.07;Node Brunnm_Fassung (62.07%), Node Brunnmuehle(Teich) (62.07%), Node Fensterstollen (62.07%), Node Gischeren (62.07%), Node Schuettstein (62.07%);1.56382;0.0307591;0.45514;0
sim_0091;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0091;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_2__1_2a-1_2a_1;0.000135328812232;T10;NO;;YES;62.07;Node Brunnm_Fassung (62.07%), Node Brunnmuehle(Teich) (62.07%), Node Fensterstollen (62.07%), Node Gischeren (62.07%), Node Schuettstein (62.07%);1.56382;0.0307591;0.45514;0
sim_0092;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0092;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_2__1_2a-1_2a_2;0.000135328812232;T10;NO;;YES;62.07;Node Brunnm_Fassung (62.07%), Node Brunnmuehle(Teich) (62.07%), Node Fensterstollen (62.07%), Node Gischeren (62.07%), Node Schuettstein (62.07%);1.56382;0.0307591;0.45514;0
sim_0093;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0093;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_2__1_2a-1_2a_3;0.000135328812232;T10;NO;;YES;62.54;Node Brunnm_Fassung (62.54%), Node Brunnmuehle(Teich) (62.54%), Node Fensterstollen (62.54%), Node Gischeren (62.54%), Node Schuettstein (62.54%);1.56118;0.0309023;0.455125;0.00207796
sim_0094;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0094;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_2__1_2a-1_2a_4;0.000135328812232;T10;NO;;YES;68.12;Node Brunnm_Fassung (68.12%), Node Brunnmuehle(Teich) (68.12%), Node Fensterstollen (68.12%), Node Gischeren (68.12%), Node Schuettstein (68.12%);1.39973;0.026947;0.428565;0.908161
sim_0095;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0095;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_3__1_2a-1_2a_0;0.00351834027727;T10;NO;;YES;64.08;Node Brunnm_Fassung (64.08%), Node Brunnmuehle(Teich) (64.08%), Node Fensterstollen (64.08%), Node Gischeren (64.08%), Node Schuettstein (64.08%);1.62926;0.0313805;0.454724;0.0719226
sim_0096;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0096;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_0;0.00262962456709;T10;NO;;YES;62.07;Node Brunnm_Fassung (62.07%), Node Brunnmuehle(Teich) (62.07%), Node Fensterstollen (62.07%), Node Gischeren (62.07%), Node Schuettstein (62.07%);1.56382;0.0307591;0.45514;0
sim_0097;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0097;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_0;0.000620883578341;T10;NO;;YES;63.34;Node Brunnm_Fassung (63.34%), Node Brunnmuehle(Teich) (63.34%), Node Fensterstollen (63.34%), Node Gischeren (63.34%), Node Schuettstein (63.34%);1.63585;0.0314281;0.454726;0.0610564
sim_0098;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0098;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_0;0.000620883578341;T10;NO;;YES;64.16;Node Brunnm_Fassung (64.16%), Node Brunnmuehle(Teich) (64.16%), Node Fensterstollen (64.16%), Node Gischeren (64.16%), Node Schuettstein (64.16%);1.64203;0.0314754;0.454725;0.0562415
sim_0099;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0099;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_0;0.000109567690295;T10;NO;;YES;63.54;Node Brunnm_Fassung (63.54%), Node Brunnmuehle(Teich) (63.54%), Node Fensterstollen (63.54%), Node Gischeren (63.54%), Node Schuettstein (63.54%);1.64766;0.0315226;0.454724;0.0500335
sim_0100;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0100;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_0__1_2a-1_2a_0;0.0844401666544;T10;NO;;YES;62.07;Node Brunnm_Fassung (62.07%), Node Brunnmuehle(Teich) (62.07%), Node Fensterstollen (62.07%), Node Gischeren (62.07%), Node Schuettstein (62.07%);1.56382;0.0307591;0.45514;0
sim_0101;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0101;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_0__1_2a-1_2a_1;0.000766863269313;T10;NO;;YES;62.07;Node Brunnm_Fassung (62.07%), Node Brunnmuehle(Teich) (62.07%), Node Fensterstollen (62.07%), Node Gischeren (62.07%), Node Schuettstein (62.07%);1.56382;0.0307591;0.45514;0
sim_0102;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0102;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_0__1_2a-1_2a_2;0.000766863269313;T10;NO;;YES;62.07;Node Brunnm_Fassung (62.07%), Node Brunnmuehle(Teich) (62.07%), Node Fensterstollen (62.07%), Node Gischeren (62.07%), Node Schuettstein (62.07%);1.56382;0.0307591;0.45514;0
sim_0103;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0103;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_0__1_2a-1_2a_3;0.000766863269313;T10;NO;;YES;62.54;Node Brunnm_Fassung (62.54%), Node Brunnmuehle(Teich) (62.54%), Node Fensterstollen (62.54%), Node Gischeren (62.54%), Node Schuettstein (62.54%);1.56118;0.0309023;0.455125;0.00210839
sim_0104;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0104;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_0__1_2a-1_2a_4;0.000766863269313;T10;NO;;YES;61.82;Node Brunnm_Fassung (61.82%), Node Brunnmuehle(Teich) (61.82%), Node Fensterstollen (61.82%), Node Gischeren (61.82%), Node Schuettstein (61.82%);1.40407;0.0297254;0.431228;1.30873
sim_0105;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0105;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1__1_2a-1_2a_0;0.0149012058802;T10;NO;;YES;62.07;Node Brunnm_Fassung (62.07%), Node Brunnmuehle(Teich) (62.07%), Node Fensterstollen (62.07%), Node Gischeren (62.07%), Node Schuettstein (62.07%);1.56382;0.0307591;0.45514;0
sim_0106;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0106;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1__1_2a-1_2a_1;0.000135328812232;T10;NO;;YES;62.07;Node Brunnm_Fassung (62.07%), Node Brunnmuehle(Teich) (62.07%), Node Fensterstollen (62.07%), Node Gischeren (62.07%), Node Schuettstein (62.07%);1.56382;0.0307591;0.45514;0
sim_0107;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0107;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1__1_2a-1_2a_2;0.000135328812232;T10;NO;;YES;62.07;Node Brunnm_Fassung (62.07%), Node Brunnmuehle(Teich) (62.07%), Node Fensterstollen (62.07%), Node Gischeren (62.07%), Node Schuettstein (62.07%);1.56382;0.0307591;0.45514;0
sim_0108;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0108;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1__1_2a-1_2a_3;0.000135328812232;T10;NO;;YES;62.54;Node Brunnm_Fassung (62.54%), Node Brunnmuehle(Teich) (62.54%), Node Fensterstollen (62.54%), Node Gischeren (62.54%), Node Schuettstein (62.54%);1.56118;0.0309023;0.455125;0.00205982
sim_0109;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0109;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1__1_2a-1_2a_4;0.000135328812232;T10;NO;;YES;66.42;Node Brunnm_Fassung (66.42%), Node Brunnmuehle(Teich) (66.42%), Node Fensterstollen (66.42%), Node Gischeren (66.42%), Node Schuettstein (66.42%);1.39936;0.0267478;0.428604;0.911001
sim_0110;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0110;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_2__1_2a-1_2a_0;0.0149012058802;T10;NO;;YES;62.07;Node Brunnm_Fassung (62.07%), Node Brunnmuehle(Teich) (62.07%), Node Fensterstollen (62.07%), Node Gischeren (62.07%), Node Schuettstein (62.07%);1.56382;0.0307591;0.45514;0
sim_0111;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_2a\sim_0111;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_2__1_2a-1_2a_1;0.000135328812232;T10;NO;;YES;62.07;Node Brunnm_Fassung (62.07%), Node Brunnmuehle(Teich) (62.07%), Node Fensterstollen (62.07%), Node Gischeren (62.07%), Node Schuettstein (62.07%);1.56382;0.0307591;0.45514;0
