simulation_id;case_directory;scenario;phase;variant_combination;combination_probability;hydrology;flooding_warning;flooding_nodes;qmax_Fensterstollen_m3s;qmax_Entw_Stollen_m3s;qmax_Brunnmuehle_Teich_m3s;qmax_TWT_Portail_Est_61_665_m3s
sim_0096;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0096;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_0;0.00262962456709;T30;NO;;1.64788;0.0292293;0.49992;0
sim_0097;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0097;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_0;0.000620883578341;T30;NO;;1.75638;0.0305995;0.497281;0.292644
sim_0098;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0098;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_0;0.000620883578341;T30;NO;;1.54762;0.0279397;0.497646;0.231312
sim_0099;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0099;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_0;0.000109567690295;T30;NO;;1.5391;0.026898;0.497816;0.180782
sim_0100;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0100;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_0__1_2a-1_2a_0;0.0844401666544;T30;NO;;1.64788;0.0292293;0.49992;0
sim_0101;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0101;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_0__1_2a-1_2a_1;0.000766863269313;T30;NO;;1.64788;0.0292293;0.49992;0
sim_0102;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0102;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_0__1_2a-1_2a_2;0.000766863269313;T30;NO;;1.64788;0.0292293;0.49992;0
sim_0103;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0103;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_0__1_2a-1_2a_3;0.000766863269313;T30;NO;;1.64042;0.0294044;0.499899;0.00267668
sim_0104;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0104;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_0__1_2a-1_2a_4;0.000766863269313;T30;NO;;1.1246;0.0152184;0.373747;7.98224
sim_0105;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0105;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1__1_2a-1_2a_0;0.0149012058802;T30;NO;;1.64788;0.0292293;0.49992;0
sim_0106;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0106;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1__1_2a-1_2a_1;0.000135328812232;T30;NO;;1.64788;0.0292293;0.49992;0
sim_0107;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0107;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1__1_2a-1_2a_2;0.000135328812232;T30;NO;;1.64788;0.0292293;0.49992;0
sim_0108;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0108;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1__1_2a-1_2a_3;0.000135328812232;T30;NO;;1.64886;0.0294628;0.499892;0.00257744
sim_0109;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0109;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1__1_2a-1_2a_4;0.000135328812232;T30;NO;;1.12424;0.014882;0.374555;7.94862
sim_0110;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0110;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_2__1_2a-1_2a_0;0.0149012058802;T30;NO;;1.64788;0.0292293;0.49992;0
sim_0111;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0111;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_2__1_2a-1_2a_1;0.000135328812232;T30;NO;;1.64788;0.0292293;0.49992;0
sim_0112;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0112;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_2__1_2a-1_2a_2;0.000135328812232;T30;NO;;1.64788;0.0292293;0.49992;0
sim_0113;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0113;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_2__1_2a-1_2a_3;0.000135328812232;T30;NO;;1.64884;0.0294627;0.499892;0.00254004
sim_0114;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0114;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_2__1_2a-1_2a_4;0.000135328812232;T30;NO;;1.12347;0.0144323;0.376487;7.43303
sim_0115;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0115;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_3__1_2a-1_2a_0;0.00351834027727;T30;NO;;1.65567;0.0338044;0.496777;0.385919
sim_0116;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0116;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_0;0.00262962456709;T30;NO;;1.64788;0.0292293;0.49992;0
sim_0117;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0117;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_0;0.000620883578341;T30;NO;;1.67533;0.0298618;0.497355;0.238095
sim_0118;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0118;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_0;0.000620883578341;T30;NO;;1.54272;0.027532;0.497713;0.193812
sim_0119;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0119;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_0;0.000109567690295;T30;NO;;1.53867;0.026674;0.497949;0.154072
sim_0120;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0120;scenario1;1_2a;1_1a-1_1a_3__1_1b-1_1b_0__1_2a-1_2a_0;0.0048332755324;T30;NO;;1.75006;0.0305067;0.496454;1.1713
sim_0121;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0121;scenario1;1_2a;1_1a-1_1a_3__1_1b-1_1b_1__1_2a-1_2a_0;0.000852930976307;T30;NO;;1.75006;0.0305067;0.496454;1.1713
sim_0122;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0122;scenario1;1_2a;1_1a-1_1a_3__1_1b-1_1b_2__1_2a-1_2a_0;0.000852930976307;T30;NO;;1.75006;0.0305067;0.496454;1.1713
sim_0123;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0123;scenario1;1_2a;1_1a-1_1a_3__1_1b-1_1b_3__1_2a-1_2a_0;0.000201386480517;T30;NO;;1.6574;0.0362798;0.493267;1.81762
sim_0124;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0124;scenario1;1_2a;1_1a-1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_0;0.000150517231113;T30;NO;;1.75006;0.0305067;0.496454;1.1713
sim_0125;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0125;scenario1;1_2a;1_1a-1_1a_1+1_1a_2__1_1b-1_1b_0__1_2a-1_2a_0;0.0149012058802;T30;NO;;1.64788;0.0292293;0.49992;0
sim_0126;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0126;scenario1;1_2a;1_1a-1_1a_1+1_1a_2__1_1b-1_1b_0__1_2a-1_2a_1;0.000135328812232;T30;NO;;1.64788;0.0292293;0.49992;0
sim_0127;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0127;scenario1;1_2a;1_1a-1_1a_1+1_1a_2__1_1b-1_1b_0__1_2a-1_2a_2;0.000135328812232;T30;NO;;1.64788;0.0292293;0.49992;0
sim_0128;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0128;scenario1;1_2a;1_1a-1_1a_1+1_1a_2__1_1b-1_1b_0__1_2a-1_2a_3;0.000135328812232;T30;NO;;1.64884;0.0294628;0.499892;0.00254238
sim_0129;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0129;scenario1;1_2a;1_1a-1_1a_1+1_1a_2__1_1b-1_1b_0__1_2a-1_2a_4;0.000135328812232;T30;NO;;1.12417;0.0148453;0.374247;8.20852
sim_0130;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0130;scenario1;1_2a;1_1a-1_1a_1+1_1a_2__1_1b-1_1b_1__1_2a-1_2a_0;0.00262962456709;T30;NO;;1.64788;0.0292293;0.49992;0
sim_0131;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0131;scenario1;1_2a;1_1a-1_1a_1+1_1a_2__1_1b-1_1b_2__1_2a-1_2a_0;0.00262962456709;T30;NO;;1.64788;0.0292293;0.49992;0
sim_0132;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0132;scenario1;1_2a;1_1a-1_1a_1+1_1a_2__1_1b-1_1b_3__1_2a-1_2a_0;0.000620883578341;T30;NO;;1.64211;0.0333861;0.496818;0.329075
sim_0133;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0133;scenario1;1_2a;1_1a-1_1a_1+1_1a_2__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_0;0.000464051394193;T30;NO;;1.64788;0.0292293;0.49992;0
sim_0134;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0134;scenario1;1_2a;1_1a-1_1a_1+1_1a_2__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_0;0.000109567690295;T30;NO;;1.65007;0.0296893;0.497386;0.203181
sim_0135;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0135;scenario1;1_2a;1_1a-1_1a_1+1_1a_2__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_0;0.000109567690295;T30;NO;;1.54163;0.0274152;0.497723;0.167089
sim_0136;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0136;scenario1;1_2a;1_1a-1_1a_1+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_0;0.000852930976307;T30;NO;;1.62523;0.031742;0.496325;0.898256
sim_0137;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0137;scenario1;1_2a;1_1a-1_1a_1+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_0;0.000150517231113;T30;NO;;1.62126;0.0319607;0.496295;0.899327
sim_0138;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0138;scenario1;1_2a;1_1a-1_1a_1+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_0;0.000150517231113;T30;NO;;1.62237;0.0320685;0.496289;0.899848
sim_0139;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0139;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_0;0.000852930976307;T30;NO;;1.53505;0.0271651;0.49688;0.688816
sim_0140;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0140;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_0;0.000150517231113;T30;NO;;1.5361;0.0273379;0.496896;0.689404
sim_0141;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0141;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_0;0.000150517231113;T30;NO;;1.53871;0.0276286;0.496835;0.69047
sim_0142;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2a\sim_0142;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_0;0.000150517231113;T30;NO;;1.54889;0.028324;0.496788;0.58655
sim_0143;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0143;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2;0.087783792205;T30;NO;;1.49357;0.0379181;0.498952;0
sim_0144;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0144;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2;0.149469700241;T30;NO;;14.7251;0.00818068;0.312714;0.0580667
sim_0145;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0145;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3;0.0432367931756;T30;NO;;3.4624;0.0275068;0.490425;0.0105319
sim_0146;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0146;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_4;0.00462019958974;T30;NO;;1.3819;0.0380385;0.499076;0
sim_0147;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0147;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_5;0.00462019958974;T30;NO;;1.40373;0.037918;0.498952;0
sim_0148;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0148;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_6;0.0192696129231;T30;NO;;1.40623;0.0379181;0.498952;0
sim_0149;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0149;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3;0.0736194045963;T30;NO;;15.3315;0.008327;0.312355;0.0639161
sim_0150;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0150;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_4;0.00786682632847;T30;NO;;14.6121;0.00819121;0.31273;0.0581107
sim_0151;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0151;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_5;0.00786682632847;T30;NO;;14.6288;0.00818085;0.312712;0.0580521
sim_0152;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0152;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_6;0.0328104220041;T30;NO;;14.5938;0.00821714;0.312928;0.0589388
sim_0153;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0153;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3+1_2b_4;0.00227562069345;T30;NO;;3.48203;0.0272486;0.490591;0.0106735
sim_0154;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0154;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3+1_2b_5;0.00227562069345;T30;NO;;3.55415;0.0271128;0.490466;0.0108268
sim_0155;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0155;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3+1_2b_6;0.00949100338001;T30;NO;;3.48864;0.026894;0.490495;0.0106679
sim_0156;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0156;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_4+1_2b_5;0.00024316839946;T30;NO;;1.29158;0.0380383;0.499076;0
sim_0157;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0157;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_4+1_2b_6;0.00101419015384;T30;NO;;1.29452;0.0380385;0.499076;0
sim_0158;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0158;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_5+1_2b_6;0.00101419015384;T30;NO;;1.31664;0.037918;0.498952;0
sim_0159;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0159;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3+1_2b_4;0.00387470550507;T30;NO;;16.0455;0.00715701;0.30644;0.0391716
sim_0160;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0160;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3+1_2b_5;0.00387470550507;T30;NO;;15.2747;0.00829204;0.312192;0.0630376
sim_0161;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0161;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3+1_2b_6;0.0161603571065;T30;NO;;15.3066;0.00829175;0.312171;0.0632279
sim_0162;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0162;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_4+1_2b_5;0.000414043490972;T30;NO;;14.5669;0.00822745;0.312927;0.0587494
sim_0163;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0163;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_4+1_2b_6;0.00172686431601;T30;NO;;16.5417;0.00708045;0.306889;0.0370294
sim_0164;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0164;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_5+1_2b_6;0.00172686431601;T30;NO;;14.6488;0.00825324;0.313113;0.0595697
sim_0165;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0165;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3+1_2b_4+1_2b_5;0.000119769510182;T30;NO;;3.50244;0.0268552;0.490626;0.0109434
sim_0166;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0166;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3+1_2b_4+1_2b_6;0.000499526493685;T30;NO;;3.57847;0.0267446;0.490639;0.0109518
sim_0167;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0167;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3+1_2b_5+1_2b_6;0.000499526493685;T30;NO;;3.58301;0.0266218;0.490682;0.0110878
sim_0168;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0168;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3+1_2b_4+1_2b_5;0.000203931868688;T30;NO;;15.4122;0.00833809;0.312402;0.0638571
sim_0169;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0169;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3+1_2b_4+1_2b_6;0.000850545110869;T30;NO;;15.2971;0.00826677;0.312037;0.0624273
sim_0170;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0170;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3+1_2b_5+1_2b_6;0.000850545110869;T30;NO;;15.3618;0.00832788;0.31241;0.0638579
sim_0171;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0171;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_1__1_2b-1_2b_2;0.000797229192578;T30;NO;;1.49531;0.0420292;0.498638;0
sim_0172;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0172;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_1__1_2b-1_2b_1+1_2b_2;0.00135744430088;T30;NO;;14.5212;0.0087565;0.315554;0.0598369
sim_0173;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0173;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_1__1_2b-1_2b_2+1_2b_3;0.000392665124703;T30;NO;;3.44739;0.0285939;0.490306;0.0101961
sim_0174;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0174;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_1__1_2b-1_2b_2+1_2b_6;0.000175001530078;T30;NO;;1.40798;0.0420292;0.498638;0
sim_0175;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0175;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_1__1_2b-1_2b_1+1_2b_2+1_2b_3;0.000668591969088;T30;NO;;15.2234;0.00875812;0.314425;0.0623175
sim_0176;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0176;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_1__1_2b-1_2b_1+1_2b_2+1_2b_6;0.000297975578241;T30;NO;;15.0363;0.00742619;0.308806;0.0360385
sim_0177;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0177;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_1__1_2b-1_2b_1+1_2b_2+1_2b_3+1_2b_6;0.000146764090776;T30;NO;;15.2915;0.00879434;0.314587;0.0633255
sim_0178;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0178;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_2__1_2b-1_2b_2;0.000797229192578;T30;NO;;1.49574;0.0460732;0.498487;0
sim_0179;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0179;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_2__1_2b-1_2b_1+1_2b_2;0.00135744430088;T30;NO;;11.4318;0.0198333;0.344381;0.987598
sim_0180;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0180;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_2__1_2b-1_2b_2+1_2b_3;0.000392665124703;T30;NO;;3.38185;0.0286525;0.490301;0.0100463
sim_0181;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T30\1_2b\sim_0181;scenario1;1_2b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_2__1_2b-1_2b_2+1_2b_6;0.000175001530078;T30;NO;;1.40846;0.0460732;0.498486;0
