simulation_id;case_directory;scenario;phase;variant_combination;combination_probability;hydrology;flooding_warning;flooding_nodes;qmax_Fensterstollen_m3s;qmax_Entw_Stollen_m3s;qmax_Brunnmuehle_Teich_m3s;qmax_TWT_Portail_Est_61_665_m3s
sim_3195;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3195;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_2;0.000115960993797;Q14_7;YES;SonSto_porte;2.28638;0.0884489;0.0793128;0
sim_3196;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3196;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0;0.00133355142867;Q14_7;YES;SonSto_porte;7.89472;0.0773593;0.211808;0
sim_3197;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3197;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_1;0.000115960993797;Q14_7;YES;SonSto_porte;7.85818;0.0779427;0.211829;0
sim_3198;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3198;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_2;0.000115960993797;Q14_7;YES;SonSto_porte;5.11599;0.0873583;0.146107;0
sim_3199;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3199;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_1+1_4a_2__1_4b-1_4b_0;0.000217089767458;Q14_7;YES;SonSto_porte;2.5567;0.0876387;0.080953;0
sim_3200;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3200;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_2__1_3b-1_3b_1__1_4a-1_4a_0__1_4b-1_4b_0;0.00144561457394;Q14_7;YES;SonSto_porte;7.85815;0.0774962;0.305121;0
sim_3201;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3201;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_2__1_3b-1_3b_1__1_4a-1_4a_0__1_4b-1_4b_1;0.000125705615125;Q14_7;YES;SonSto_porte;7.74887;0.0778241;0.218897;0
sim_3202;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3202;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_2__1_3b-1_3b_1__1_4a-1_4a_0__1_4b-1_4b_2;0.000125705615125;Q14_7;YES;SonSto_porte;5.12292;0.0904304;0.207775;0
sim_3203;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3203;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_2__1_3b-1_3b_1__1_4a-1_4a_1__1_4b-1_4b_0;0.000235332605059;Q14_7;YES;SonSto_porte;2.55688;0.0885794;0.0848553;0
sim_3204;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3204;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_2__1_3b-1_3b_1__1_4a-1_4a_2__1_4b-1_4b_0;0.000235332605059;Q14_7;YES;SonSto_porte;7.89472;0.0773593;0.211808;0
sim_3205;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3205;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_2__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0;0.00144561457394;Q14_7;YES;SonSto_porte;7.85815;0.0774962;0.305121;0
sim_3206;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3206;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_2__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_1;0.000125705615125;Q14_7;YES;SonSto_porte;7.74887;0.0778241;0.218897;0
sim_3207;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3207;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_2__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_2;0.000125705615125;Q14_7;YES;SonSto_porte;5.12292;0.0904304;0.207775;0
sim_3208;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3208;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_2__1_3b-1_3b_2__1_4a-1_4a_1__1_4b-1_4b_0;0.000235332605059;Q14_7;YES;SonSto_porte;2.55688;0.0885794;0.0848553;0
sim_3209;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3209;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_2__1_3b-1_3b_2__1_4a-1_4a_2__1_4b-1_4b_0;0.000235332605059;Q14_7;YES;SonSto_porte;7.89472;0.0773593;0.211808;0
sim_3210;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3210;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_2__1_3b-1_3b_3__1_4a-1_4a_0__1_4b-1_4b_0;0.00034132566329;Q14_7;YES;SonSto_porte;7.35873;0.0769458;0.295538;1.00102
sim_3211;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3211;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_2__1_3b-1_3b_1+1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0;0.000255108454224;Q14_7;YES;SonSto_porte;7.85815;0.0774962;0.305121;0
sim_3212;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3212;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_3__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0;0.000468891820278;Q14_7;YES;SonSto_porte;7.58535;0.0912229;0.303881;1.09484
sim_3213;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3213;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_1+1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0;0.00144561457394;Q14_7;YES;SonSto_porte;7.85815;0.0774962;0.305121;0
sim_3214;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3214;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_1+1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_1;0.000125705615125;Q14_7;YES;SonSto_porte;7.74887;0.0778241;0.218897;0
sim_3215;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3215;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_1+1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_2;0.000125705615125;Q14_7;YES;SonSto_porte;5.12292;0.0904304;0.207775;0
sim_3216;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3216;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_1+1_3a_2__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0;0.000235332605059;Q14_7;YES;SonSto_porte;2.55688;0.0885794;0.0848553;0
sim_3217;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3217;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_1+1_3a_2__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0;0.000235332605059;Q14_7;YES;SonSto_porte;7.89472;0.0773593;0.211808;0
sim_3218;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3218;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_1+1_3a_2__1_3b-1_3b_1__1_4a-1_4a_0__1_4b-1_4b_0;0.000255108454224;Q14_7;YES;SonSto_porte;7.85815;0.0774962;0.305121;0
sim_3219;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3219;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_1+1_3a_2__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0;0.000255108454224;Q14_7;YES;SonSto_porte;7.85815;0.0774962;0.305121;0
sim_3220;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3220;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0;0.0134279020003;Q14_7;NO;;2.17277;0.0530412;0.400811;0
sim_3221;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3221;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_1;0.0011676436522;Q14_7;NO;;2.16292;0.0579342;0.26705;0
sim_3222;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3222;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_2;0.0011676436522;Q14_7;YES;SonSto_porte;1.25138;0.104742;0.30258;0
sim_3223;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3223;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_1+1_4b_2;0.000101534230626;Q14_7;YES;SonSto_porte;1.25066;0.104305;0.21567;0
sim_3224;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3224;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0;0.00218593753494;Q14_7;YES;SonSto_porte;0.0183778;0.0775822;0.0870958;0
sim_3225;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3225;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_1;0.000190081524777;Q14_7;YES;SonSto_porte;0.0186517;0.0775895;0.0846732;0
sim_3226;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3226;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_2;0.000190081524777;Q14_7;YES;SonSto_porte;0;0.0894199;0.0884727;0
sim_3227;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3227;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0;0.00218593753494;Q14_7;NO;;2.16946;0.0589862;0.258457;0
sim_3228;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3228;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_1;0.000190081524777;Q14_7;NO;;2.15983;0.0589836;0.258393;0
sim_3229;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3229;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_2;0.000190081524777;Q14_7;YES;SonSto_porte;1.38021;0.0775997;0.233143;0
sim_3230;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3230;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1+1_4a_2__1_4b-1_4b_0;0.000355850296385;Q14_7;YES;SonSto_porte;0.0192215;0.0775989;0.0826917;0
sim_3231;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3231;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_0__1_4b-1_4b_0;0.00236962976476;Q14_7;NO;;2.16985;0.0530948;0.400825;0
sim_3232;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3232;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_0__1_4b-1_4b_1;0.000206054762153;Q14_7;NO;;2.15273;0.0584196;0.267094;0.00172711
sim_3233;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3233;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_0__1_4b-1_4b_2;0.000206054762153;Q14_7;YES;SonSto_porte;1.25138;0.104742;0.30258;0
sim_3234;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3234;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_1__1_4b-1_4b_0;0.000385753682636;Q14_7;YES;SonSto_porte;0.0183778;0.0775873;0.0870622;0
sim_3235;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3235;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_2__1_4b-1_4b_0;0.000385753682636;Q14_7;NO;;2.14826;0.0595243;0.258441;0.00172713
sim_3236;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3236;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0;0.00236962976476;Q14_7;NO;;2.18448;0.055209;0.400855;0
sim_3237;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3237;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_1;0.000206054762153;Q14_7;NO;;2.16377;0.0580727;0.267093;0
sim_3238;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3238;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_2;0.000206054762153;Q14_7;YES;SonSto_porte;1.25138;0.104742;0.30258;0
sim_3239;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3239;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_1__1_4b-1_4b_0;0.000385753682636;Q14_7;YES;SonSto_porte;0.0187836;0.0775939;0.0868355;0.000930009
sim_3240;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3240;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_2__1_4b-1_4b_0;0.000385753682636;Q14_7;NO;;2.16481;0.0591503;0.25844;0
sim_3241;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3241;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_3__1_4a-1_4a_0__1_4b-1_4b_0;0.00055949591668;Q14_7;NO;;1.99746;0.0515908;0.376605;2.21595
sim_3242;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3242;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_1+1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0;0.000418169958487;Q14_7;NO;;2.19626;0.0552989;0.400836;0.00167552
sim_3243;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3243;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0;0.00236962976476;Q14_7;NO;;2.16985;0.0530948;0.400825;0
sim_3244;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3244;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_1;0.000206054762153;Q14_7;NO;;2.1828;0.0606811;0.267106;0.149304
sim_3245;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3245;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_2;0.000206054762153;Q14_7;YES;SonSto_porte;1.25138;0.104742;0.30258;0
sim_3246;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3246;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0;0.000385753682636;Q14_7;YES;SonSto_porte;0.0183778;0.0775873;0.0870622;0
sim_3247;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3247;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0;0.000385753682636;Q14_7;NO;;2.18453;0.0611827;0.258444;0.158511
sim_3248;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3248;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_1__1_3b-1_3b_1__1_4a-1_4a_0__1_4b-1_4b_0;0.000418169958487;Q14_7;NO;;2.17198;0.0531481;0.400822;0
sim_3249;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3249;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_1__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0;0.000418169958487;Q14_7;NO;;2.18049;0.0552768;0.400858;0.0220406
sim_3250;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3250;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0;0.00236962976476;Q14_7;NO;;2.19796;0.0552222;0.400854;0.00409551
sim_3251;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3251;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_1;0.000206054762153;Q14_7;NO;;2.18082;0.0581512;0.267054;0.004095
sim_3252;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3252;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_2;0.000206054762153;Q14_7;YES;SonSto_porte;1.25138;0.104742;0.30258;0
sim_3253;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3253;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0;0.000385753682636;Q14_7;YES;SonSto_porte;0.0183913;0.0776033;0.0869457;0.00713796
sim_3254;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3254;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0;0.000385753682636;Q14_7;NO;;2.18006;0.0592394;0.258398;0.00409662
sim_3255;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3255;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_2__1_3b-1_3b_1__1_4a-1_4a_0__1_4b-1_4b_0;0.000418169958487;Q14_7;NO;;2.17921;0.055277;0.400839;0.0013732
sim_3256;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3256;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_2__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0;0.000418169958487;Q14_7;NO;;2.16239;0.0552547;0.40084;0.0043349
sim_3257;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\1_4b\sim_3257;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_3__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0;0.000135635373741;Q14_7;NO;;2.05454;0.0510859;0.384545;1.44029
