simulation_id;scenario;phase;variant_combination;combination_probability;hydrology;flooding_warning;flooding_nodes;qmax_Fensterstollen_m3s;qmax_Entw_Stollen_m3s;qmax_Brunnmuehle_Teich_m3s;qmax_TWT_Portail_Est_61_665_m3s
sim_1052;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_3;1.00511595538e-08;Q14_7;YES;Amont_C;1.25;0.0331;0.41;1.75
sim_1053;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_4;1.00511595538e-08;Q14_7;YES;Amont_C;0.859;0.0227;0.322;10.4
sim_1054;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_1+1_2a_2;9.12819737475e-11;Q14_7;YES;Amont_C;1.29;0.0331;0.41;1.64
sim_1055;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_1+1_2a_3;9.12819737475e-11;Q14_7;YES;Amont_C;1.25;0.033;0.41;1.72
sim_1056;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_1+1_2a_4;9.12819737475e-11;Q14_7;YES;Amont_C;0.825;0.0213;0.318;10.5
sim_1057;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_2+1_2a_3;9.12819737475e-11;Q14_7;YES;Amont_C;1.25;0.033;0.41;1.68
sim_1058;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_2+1_2a_4;9.12819737475e-11;Q14_7;YES;Amont_C;0.815;0.0199;0.315;10.3
sim_1059;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_3+1_2a_4;9.12819737475e-11;Q14_7;YES;Amont_C;0.845;0.0227;0.322;10.4
sim_1060;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_1+1_2a_2+1_2a_3;8.289987525e-13;Q14_7;YES;Amont_C;1.25;0.033;0.41;1.64
sim_1061;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_1+1_2a_2+1_2a_4;8.289987525e-13;Q14_7;YES;Amont_C;0.799;0.0182;0.311;10.3
sim_1062;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_1+1_2a_3+1_2a_4;8.289987525e-13;Q14_7;YES;Amont_C;0.811;0.0214;0.318;10.5
sim_1063;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_2+1_2a_3+1_2a_4;8.289987525e-13;Q14_7;YES;Amont_C;0.802;0.02;0.315;10.3
sim_1064;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_1+1_2a_2+1_2a_3+1_2a_4;7.5287475e-15;Q14_7;YES;Amont_C;0.785;0.018;0.311;10.3
sim_1065;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_0;1.113075e-06;Q14_7;YES;Amont_C;1.29;0.0331;0.41;1.51
sim_1066;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_1;1.00511595538e-08;Q14_7;YES;Amont_C;1.29;0.0331;0.41;1.5
sim_1067;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_2;1.00511595538e-08;Q14_7;YES;Amont_C;1.29;0.0331;0.41;1.48
sim_1068;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_3;1.00511595538e-08;Q14_7;YES;Amont_C;1.25;0.033;0.41;1.52
sim_1069;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_4;1.00511595538e-08;Q14_7;YES;Amont_C;0.861;0.0227;0.322;9.99
sim_1070;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_2;9.12819737475e-11;Q14_7;YES;Amont_C;1.29;0.0331;0.41;1.43
sim_1071;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_3;9.12819737475e-11;Q14_7;YES;Amont_C;1.25;0.033;0.41;1.51
sim_1072;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_4;9.12819737475e-11;Q14_7;YES;Amont_C;0.833;0.0221;0.32;10.1
sim_1073;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_2+1_2a_3;9.12819737475e-11;Q14_7;YES;Amont_C;1.25;0.033;0.41;1.48
sim_1074;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_2+1_2a_4;9.12819737475e-11;Q14_7;YES;Amont_C;0.832;0.0218;0.319;10
sim_1075;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_3+1_2a_4;9.12819737475e-11;Q14_7;YES;Amont_C;0.847;0.0227;0.322;10
sim_1076;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_2+1_2a_3;8.289987525e-13;Q14_7;YES;Amont_C;1.25;0.033;0.41;1.44
sim_1077;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_2+1_2a_4;8.289987525e-13;Q14_7;YES;Amont_C;0.823;0.0211;0.318;10
sim_1078;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_3+1_2a_4;8.289987525e-13;Q14_7;YES;Amont_C;0.819;0.0221;0.32;10.1
sim_1079;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_2+1_2a_3+1_2a_4;8.289987525e-13;Q14_7;YES;Amont_C;0.818;0.0218;0.319;10
sim_1080;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_2+1_2a_3+1_2a_4;7.5287475e-15;Q14_7;YES;Amont_C;0.81;0.0212;0.318;10.1
sim_1081;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_0;1.96425e-07;Q14_7;YES;Amont_C;1.29;0.0331;0.41;1.56
sim_1082;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_1;1.7737340389e-09;Q14_7;YES;Amont_C;1.29;0.0331;0.41;1.55
sim_1083;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_2;1.7737340389e-09;Q14_7;YES;Amont_C;1.29;0.0331;0.41;1.53
sim_1084;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_3;1.7737340389e-09;Q14_7;YES;Amont_C;1.25;0.033;0.41;1.58
sim_1085;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_4;1.7737340389e-09;Q14_7;YES;Amont_C;0.866;0.0223;0.323;9.84
sim_1086;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_2;1.61085836025e-11;Q14_7;YES;Amont_C;1.29;0.0331;0.41;1.49
sim_1087;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_3;1.61085836025e-11;Q14_7;YES;Amont_C;1.25;0.033;0.41;1.56
sim_1088;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_4;1.61085836025e-11;Q14_7;YES;Amont_C;0.845;0.0224;0.321;10
sim_1089;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_2+1_2a_3;1.61085836025e-11;Q14_7;YES;Amont_C;1.25;0.033;0.41;1.53
sim_1090;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_2+1_2a_4;1.61085836025e-11;Q14_7;YES;Amont_C;0.842;0.0222;0.32;9.94
sim_1091;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_3+1_2a_4;1.61085836025e-11;Q14_7;YES;Amont_C;0.853;0.0223;0.323;9.86
sim_1092;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_2+1_2a_3;1.462938975e-13;Q14_7;YES;Amont_C;1.26;0.033;0.41;1.5
sim_1093;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_2+1_2a_4;1.462938975e-13;Q14_7;YES;Amont_C;0.834;0.0218;0.319;10
sim_1094;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_3+1_2a_4;1.462938975e-13;Q14_7;YES;Amont_C;0.832;0.0224;0.321;10.1
sim_1095;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_2+1_2a_3+1_2a_4;1.462938975e-13;Q14_7;YES;Amont_C;0.829;0.0222;0.32;9.95
sim_1096;scenario1;1_2a;1_1a-1_1a_1+1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_2+1_2a_3+1_2a_4;1.3286025e-15;Q14_7;YES;Amont_C;0.821;0.0218;0.319;10
